x y
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
250 191
600 191
